"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.102402379E1,2.576003427E0,3.584012243E0,-2.009664631E-1,4.418294346E0
3.103397579E1,3.135627573E0,3.318075027E0,6.419366435E-1,4.610191408E0
3.104392779E1,3.214318817E0,2.684018165E0,6.366098300E-1,4.235690149E0
3.105387979E1,2.459239793E0,1.949406735E0,6.276366198E-1,3.200308533E0
3.106383279E1,1.240863361E0,8.196597666E-1,1.700955033E-2,1.487236813E0
3.107378479E1,5.530118224E-1,1.214805830E-1,1.003230178E-1,5.750167960E-1
3.108373679E1,-4.238026822E-1,-6.567914218E-1,8.281669537E-1,1.138790669E0
3.109368879E1,-1.309387174E0,-1.463890200E0,1.342506680E0,2.379032046E0
3.110364079E1,-6.965405014E-1,-1.968744062E0,1.887090619E0,2.814646133E0
3.111359279E1,2.718814945E-1,-2.817940453E0,2.066250476E0,3.504867897E0
3.112354579E1,6.852518669E-1,-3.288327903E0,2.325564842E0,4.085452527E0
3.113349779E1,1.248486961E0,-3.359571548E0,1.898634192E0,4.055891082E0
3.114344979E1,1.699646134E0,-3.383521158E0,1.179224426E0,3.965801641E0
3.115340179E1,1.311363240E0,-2.745778211E0,-2.916708112E-2,3.042995605E0
3.116335379E1,2.373209417E-1,-1.612266805E0,-9.829509381E-1,1.903133739E0
3.117330579E1,3.175008863E-2,-6.527428097E-1,-2.198550746E0,2.293623035E0
3.118325879E1,4.035564056E-1,3.795030069E-1,-3.520470550E0,3.563789163E0
3.119321079E1,1.480579030E0,1.122754283E0,-4.418446169E0,4.793261728E0
3.120316279E1,4.078641078E0,1.612336972E0,-5.231886252E0,6.826974243E0
3.121311479E1,3.038398610E0,1.569732989E0,-8.113976508E0,8.805256529E0
3.122306679E1,6.338396385E-2,-5.411282337E-1,-6.957317730E0,6.978617864E0
3.123301879E1,-2.223700937E0,-8.598394936E-1,-1.109360183E1,1.134690140E1
3.124297079E1,-2.774286895E0,1.756524632E0,-8.898092220E0,9.484623963E0
3.125292379E1,-2.223091511E0,1.995939462E0,-6.020415443E0,6.720960668E0
3.126287579E1,-2.521351549E0,2.919896598E0,-6.545276722E0,7.597608647E0
3.127282779E1,-1.444933088E0,2.788362898E0,-2.954475862E0,4.311812484E0
3.128277979E1,-5.578403069E-1,2.834917259E-1,-2.281577116E0,2.365829136E0
3.129273179E1,1.095123558E-1,-1.414867728E0,-2.320529512E0,2.720055305E0
3.130268379E1,7.564228602E-1,-1.412239405E0,-1.466127929E0,2.171664519E0
3.131263679E1,2.446017192E0,-4.012796168E0,-3.692426637E0,5.976583276E0
3.132258879E1,3.480379993E0,-5.522422119E0,-6.031619877E0,8.887667258E0
3.133254079E1,2.141339542E0,-3.953529959E0,-6.818447528E0,8.167432942E0
3.134249279E1,-6.036947568E-1,-1.400737932E0,-9.324447212E0,9.448377105E0
3.135244479E1,-2.554534498E0,-1.572834937E0,-7.508924174E-1,3.092457868E0
3.136239679E1,-3.967891890E0,-3.180066705E0,-4.973542231E0,7.112883566E0
3.137234979E1,-3.349761381E0,-3.427653603E0,-6.313284348E0,7.926365485E0
3.138230179E1,-2.536559572E0,-9.081179067E-1,-4.068822434E0,4.879972192E0
3.139225379E1,-1.523359599E0,-7.647836477E-1,-5.424421030E-1,1.788787838E0
3.140220579E1,7.741815850E-2,-2.862989742E0,4.207282162E-1,2.894773923E0
3.141215779E1,8.237433158E-1,-7.909514580E0,2.471161389E0,8.327401308E0
3.142210979E1,4.380059344E-1,-5.207778182E0,3.885482402E0,6.512278886E0
3.143206179E1,-5.768546482E-1,-7.276222533E-1,3.913208145E-1,1.007634561E0
3.144201479E1,-9.986111704E-1,-1.545416320E0,-1.638015604E0,2.463459151E0
3.145196679E1,-1.221564626E0,-3.213415130E0,-4.214580656E0,5.438836920E0
3.146191879E1,-2.002837568E0,-3.955311314E0,-6.236731431E0,7.651971305E0
3.147187079E1,-1.948597919E0,-3.001588633E0,-4.142583890E0,5.474264284E0
3.148182279E1,-9.593944797E-1,-9.318573099E-1,-2.053781873E0,2.450880616E0
3.149177479E1,-7.264374612E-1,2.268269438E-1,-1.440204298E0,1.628910761E0
3.150172779E1,-1.082142374E0,-4.309731227E-1,4.566073161E-1,1.251103589E0
3.151167979E1,-1.098975996E0,-3.378739013E0,9.078420351E0,9.748914895E0
3.152163179E1,-2.681317921E0,-6.303178021E0,1.285057787E1,1.456217259E1
3.153158379E1,-3.554965614E0,-5.433787100E0,1.084812870E1,1.264301068E1
3.154153579E1,-3.296881502E0,-2.231810586E0,3.790976195E0,5.497445465E0
3.155148779E1,-3.705327642E0,-9.678165168E-2,-1.089870712E0,3.863500717E0
3.156144079E1,-4.699958320E0,3.776728284E-1,-9.033363461E-1,4.800860499E0
3.157139279E1,-4.924433806E0,-3.806417522E-1,1.004975572E0,5.040328596E0
3.158134479E1,-4.888169959E0,-9.606890532E-1,1.447931979E0,5.187835389E0
3.159129679E1,-4.605867849E0,-1.240655785E0,6.865449786E-1,4.819189707E0
3.160124879E1,-4.270884373E0,-2.356867619E0,1.054481024E-1,4.879180013E0
3.161120079E1,-3.522616478E0,-3.343053748E0,2.106838923E0,5.293732659E0
3.162115379E1,-1.970737377E0,-3.425177892E0,3.392964996E0,5.208441309E0
3.163110579E1,-4.430696232E-1,-2.764343705E0,3.390915547E0,4.397296335E0
3.164105779E1,5.493955388E-1,-1.982609564E0,3.475250523E0,4.038556963E0
3.165100979E1,8.939082956E-1,-1.138782817E0,2.474557452E0,2.866937901E0
3.166096167E1,5.677708891E-1,-4.634078838E-1,1.512713866E0,1.680896751E0
3.167091367E1,-3.943102766E-1,-4.283186330E-1,1.045167578E0,1.196374821E0
3.168086667E1,-1.300224879E0,-1.074948032E0,3.964131546E-1,1.732986266E0
3.169081867E1,-2.232613994E0,-2.063594670E0,4.169661176E-1,3.068688474E0
3.170077067E1,-2.070498332E0,-2.310176871E0,1.941377338E0,3.659621085E0
3.171072267E1,-1.605395742E0,-1.725091316E0,1.582917291E0,2.838813606E0
3.172067467E1,-8.635475054E-1,-1.442082132E0,1.629554098E0,2.341102674E0
3.173062667E1,1.739960164E-1,-1.179749433E0,1.654232857E0,2.039257140E0
3.174057867E1,8.729516555E-1,-1.341953534E-1,4.445795935E-1,9.887891588E-1
3.175053167E1,1.248839110E0,8.021952298E-1,-1.359849522E0,2.013034285E0
3.176048367E1,9.416674029E-1,1.226896410E0,-2.740046185E0,3.146405154E0
3.177043567E1,-3.777239916E-1,1.547993480E0,-3.691567097E0,4.020774410E0
3.178038767E1,-2.044308507E0,1.207025378E0,-3.411309466E0,4.156096703E0
3.179033967E1,-3.399769986E0,5.734963730E-1,-1.890826405E0,3.932245992E0
3.180029167E1,-3.284064698E0,-1.805093944E-2,-1.523784399E-2,3.284149657E0
3.181024467E1,-1.552792582E0,-4.848359191E-1,8.851550138E-1,1.851953042E0
3.182019667E1,-2.905878337E-1,-7.017645501E-1,-1.733869010E-1,7.790877937E-1
3.183014867E1,2.439245312E-1,-3.799427176E-1,-1.312308151E0,1.387807021E0
3.184010067E1,1.843599321E-1,5.431703737E-1,-1.550664049E0,1.653354661E0
3.185005267E1,-3.109491543E-1,1.609848397E0,-1.454601313E0,2.191840828E0
3.186000467E1,-9.810471578E-1,2.302428287E0,-1.524737495E0,2.930606417E0
3.186995767E1,-1.571489054E0,2.337980527E0,-1.355693906E0,3.126281619E0
3.187990967E1,-1.705610879E0,1.926308771E0,-8.935229641E-1,2.723629424E0
3.188986167E1,-1.454020684E0,1.462286601E0,2.010676199E-1,2.071928194E0
3.189981367E1,-1.180588654E0,1.085733222E0,1.226454068E0,2.019107669E0
3.190976567E1,-1.100677243E0,6.996462500E-1,1.928384240E0,2.328016548E0
3.191971767E1,-8.549346299E-1,3.958146921E-1,2.332149684E0,2.515254389E0
3.192966967E1,-8.146179318E-1,5.504878718E-1,2.335673801E0,2.534168774E0
3.193962267E1,-1.112932715E0,1.238791108E0,1.169777591E0,2.035092688E0
3.194957467E1,-1.809624221E0,1.752384803E0,7.181649667E-1,2.619418492E0
3.195952667E1,-2.033946363E0,2.081689318E0,1.248594550E0,3.166915941E0
3.196947867E1,-1.814116929E0,2.129105120E0,1.876836357E0,3.368474960E0
3.197943067E1,-1.184399285E0,2.205614621E0,1.969125300E0,3.185120401E0
3.198938267E1,-7.711900764E-1,1.741611162E0,1.279045095E0,2.294319056E0
3.199933567E1,-8.061883664E-1,9.694212851E-1,8.215817463E-1,1.504896633E0
3.200928767E1,-7.641531716E-1,7.285763727E-1,6.499501795E-1,1.239834197E0
3.201923967E1,-6.942476620E-1,4.752710438E-1,-4.461624348E-1,9.523252068E-1
3.202919167E1,-1.134896465E0,4.705343606E-1,-1.831971256E0,2.205790392E0
3.203914367E1,-1.624923103E0,1.255474969E0,-2.198553085E-2,2.053552009E0
3.204909567E1,-1.902561036E0,1.702931977E0,-1.272921306E-1,2.556544367E0
3.205904867E1,-1.888831919E0,1.182667924E0,2.321958572E-1,2.240603569E0
3.206900067E1,-1.100381082E0,1.043589269E0,1.101178642E0,1.874169546E0
3.207895267E1,-3.668733135E-1,3.754158032E-1,1.899333519E-1,5.582183548E-1
3.208890467E1,1.678571307E0,-2.729252956E-1,7.384977821E0,7.578257535E0
3.209885667E1,5.978786191E0,-2.387503374E0,1.658762695E1,1.779312857E1
3.210880867E1,4.095881594E0,-2.356727724E0,-4.084148571E0,6.245853116E0
3.211876067E1,-7.048467636E-2,-3.979876636E-1,-1.596086390E0,1.646467137E0
3.212871367E1,-7.657475612E-1,-4.773620081E-1,2.642498841E0,2.792318738E0
3.213866567E1,4.285696247E-1,-1.244443173E0,8.938638568E-1,1.591007017E0
3.214861767E1,1.038108381E0,-1.399969315E0,6.831892616E-1,1.871985754E0
3.215856967E1,5.870275609E-1,-1.952416735E0,-1.268383867E-1,2.042699303E0
3.216852167E1,9.121293890E-1,-2.132344185E0,-5.045667636E-1,2.373490966E0
3.217847367E1,1.630183405E0,-2.183532465E0,-1.130341630E0,2.950082060E0
3.218842667E1,3.071543552E0,-1.971504386E0,-1.901237372E0,4.115326582E0
3.219837867E1,3.775355358E0,-9.244407016E-1,-1.939220885E0,4.343785945E0
3.220833067E1,2.638804862E0,-1.422700658E-2,-7.813108027E-1,2.752079228E0
3.221828267E1,1.521656305E0,-3.867398134E-1,-3.456166381E-1,1.607624475E0
3.222823467E1,1.079923282E0,-8.408538768E-1,-3.870564401E-1,1.422350950E0
3.223818667E1,1.610699313E0,-1.036635321E0,-5.363604140E-1,1.989132364E0
3.224813967E1,2.395591389E0,-5.384408534E-1,-1.049113280E-1,2.457597006E0
3.225809167E1,2.487812505E0,-9.260834768E-1,-3.411347473E-1,2.676418237E0
3.226804367E1,2.024050097E0,-1.399112113E0,2.206113535E-1,2.470417550E0
3.227799567E1,1.554965846E0,-1.052448531E0,8.560171688E-1,2.063572651E0
3.228794767E1,1.204450849E0,-7.357487136E-1,6.237856436E-1,1.543093175E0
3.229789967E1,1.032889741E0,-2.462841386E-1,5.531851923E-1,1.197301529E0
3.230785167E1,1.060753478E0,2.458146071E-1,4.037636894E-1,1.161312998E0
3.231780467E1,1.261868314E0,6.249682429E-1,-2.501842314E-1,1.430205963E0
3.232775667E1,1.511900372E0,5.977360055E-1,-1.162942781E0,1.998891437E0
3.233770867E1,1.356442350E0,3.091130555E-1,-1.483175486E0,2.033542783E0
3.234766067E1,1.021469398E0,-3.811215162E-2,-1.091703814E0,1.495549894E0
3.235761267E1,1.055036655E0,-5.270738661E-1,7.074663162E-2,1.181488168E0
3.236756467E1,1.466343253E0,-8.227427110E-1,-7.273041648E-1,1.831949631E0
3.237751767E1,1.654577404E0,-1.186966651E0,-5.170681107E-1,2.100922570E0
3.238746967E1,1.526754492E0,-1.188521718E0,-3.236504030E-1,1.961711686E0
3.239742167E1,1.584106761E0,-1.040705568E0,-4.371501213E-1,1.945138180E0
3.240737367E1,1.415081736E0,-6.776358685E-1,-4.376880652E-1,1.628870017E0
3.241732567E1,1.028802245E0,3.885822710E-1,-1.653013712E-1,1.112094773E0
3.242727767E1,8.480383506E-1,8.524220082E-1,1.958992660E-1,1.218264687E0
3.243722967E1,9.358953971E-1,5.911998416E-1,8.181774974E-2,1.110005221E0
3.244718267E1,9.510363235E-1,-3.261066721E-1,-8.058217460E-1,1.288473646E0
3.245713467E1,7.902647902E-1,-6.386140363E-1,-6.861806971E-1,1.226046604E0
3.246708667E1,3.251377885E-1,-4.690754803E-1,-4.237424558E-1,7.108474214E-1
3.247703867E1,-3.489238232E-2,-5.528089240E-1,-3.807525569E-1,6.721515413E-1
3.248699067E1,-4.621072072E-1,-5.562437247E-1,-1.453673360E0,1.623612142E0
3.249694267E1,-7.047768894E-1,2.053425193E-2,-1.467135989E0,1.627765379E0
3.250689567E1,-5.665022260E-1,7.371590620E-1,-1.711565976E0,1.947764448E0
3.251684767E1,-3.055310512E-1,1.158930421E0,-2.085622301E0,2.405470708E0
3.252679967E1,-3.706617245E-1,1.147208801E0,-2.352757611E0,2.643661575E0
3.253675167E1,-3.492155993E-1,7.267062870E-1,-2.480722171E0,2.608454725E0
3.254670367E1,-3.025554031E-2,8.243372467E-1,-2.267350840E0,2.412742656E0
3.255665567E1,3.196169937E-1,9.705267012E-1,-2.246311389E0,2.467790906E0
3.256660867E1,7.150776368E-1,6.894004664E-1,-1.915381787E0,2.157613594E0
3.257656067E1,9.161011103E-1,2.914866239E-2,-1.296490263E0,1.587758763E0
3.258651267E1,1.054866063E0,-6.530120739E-1,-8.697774214E-1,1.515150138E0
3.259646467E1,1.307847894E0,-3.530649675E-1,-6.152785295E-1,1.487846986E0
3.260641667E1,7.101861486E-1,-6.627237144E-1,-2.946096218E-1,1.015067444E0
3.261636867E1,5.469862667E-1,-1.266882009E0,2.878677821E-1,1.409628271E0
3.262632067E1,7.716827774E-1,-1.483538014E0,8.758860075E-1,1.887738235E0
3.263627367E1,7.939618385E-1,-1.727080978E0,8.054720825E-1,2.064453773E0
3.264622567E1,8.829760489E-1,-1.762907891E0,1.072153648E0,2.244327155E0
3.265617767E1,9.355039260E-1,-1.859385488E0,1.703447701E0,2.689649802E0
3.266613017E1,7.612718099E-1,-1.899104016E0,1.812941492E0,2.733658297E0
3.267608217E1,3.406254548E-1,-1.517565154E0,2.090863160E0,2.605904537E0
3.268603417E1,-4.487179604E-1,-1.414578584E0,2.102689154E0,2.573651502E0
3.269598717E1,-1.862107513E0,-1.571476629E0,6.022228664E-1,2.509911465E0
3.270593917E1,-2.659181824E0,-1.168999034E0,1.581461334E-1,2.909092112E0
3.271589117E1,-2.304987905E0,-1.936825866E-1,8.192668337E-1,2.453911232E0
3.272584317E1,-1.804139094E0,7.414968190E-1,6.501641876E-1,2.056076086E0
3.273579517E1,-1.932839526E0,1.434914322E0,6.472557825E-1,2.492747038E0
3.274574717E1,-2.192000695E0,1.810266683E0,1.110041267E-1,2.845040321E0
3.275570017E1,-2.332443214E0,1.824958397E0,3.245877117E-1,2.979282075E0
3.276565217E1,-2.328636092E0,1.682149218E0,5.582728547E-1,2.926404043E0
3.277560417E1,-2.160130447E0,2.162484243E0,1.041901909E0,3.229250878E0
3.278555617E1,-1.874933965E0,1.770621099E0,2.853803766E-1,2.594594074E0
3.279550817E1,-1.036606962E0,1.432202092E0,2.783175248E-1,1.789753466E0
3.280546017E1,-6.170508206E-2,1.347279763E0,-7.427776515E-2,1.350735897E0
3.281541217E1,8.693119830E-1,1.111290232E0,-4.730046630E-2,1.411703452E0
3.282536517E1,1.266339972E0,5.332963268E-1,4.876390743E-1,1.458017066E0
3.283531717E1,5.209363362E-1,-1.176736070E-1,3.266564566E-1,6.260400824E-1
3.284526917E1,-1.054721052E0,-6.636195078E-2,-1.221641225E-1,1.063844198E0
3.285522117E1,-2.223874745E0,2.761645800E-1,-5.786340290E-1,2.314455248E0
3.286517317E1,-1.908362497E0,1.011519630E0,-6.047681594E-1,2.242936447E0
3.287512517E1,-4.907120785E-1,1.069073481E0,-6.875968927E-1,1.362536583E0
3.288507817E1,-7.017974406E-2,8.680162400E-2,-5.796227932E-1,5.902730731E-1
3.289503017E1,-4.710192409E-1,-5.232725912E-1,-4.647916639E-1,8.436258773E-1
3.290498217E1,-8.901730943E-1,-6.434936839E-1,5.429320997E-1,1.225262227E0
3.291493417E1,-7.749300286E-1,-9.847176012E-1,1.328345309E0,1.826112418E0
3.292488617E1,-3.283597505E-1,-6.153120048E-1,7.209915107E-1,1.003123994E0
3.293483817E1,-2.288483262E-1,2.120447440E-1,2.303744495E-1,3.878233062E-1
3.294479017E1,-4.469848457E-1,5.872702204E-1,4.586439013E-2,7.394493264E-1
3.295474317E1,-8.778603199E-1,5.594371815E-1,-1.013147056E-1,1.045884014E0
3.296469517E1,-1.049368511E0,3.271195561E-1,-5.176423073E-2,1.100391299E0
3.297464717E1,-9.595003143E-1,5.038300145E-1,-2.916708112E-1,1.122300048E0
3.298459917E1,-5.531129792E-1,9.878767057E-1,-3.783230388E-1,1.193718005E0
3.299455117E1,3.072477937E-2,1.708917187E0,-6.997538388E-1,1.846888572E0
3.300450317E1,5.108361483E-1,2.061232980E0,-6.192727625E-1,2.212042884E0
3.301445617E1,4.341116157E-1,1.768885646E0,-1.340123355E-1,1.826299162E0
3.302440817E1,-3.275364625E-1,1.331588906E0,-2.525880218E-2,1.371512725E0
3.303436017E1,-1.243831116E0,6.926336843E-1,-9.124346137E-2,1.426598274E0
3.304431217E1,-1.917856913E0,2.152080877E-1,-6.941872895E-2,1.931141792E0
3.305426417E1,-1.887298487E0,3.796301839E-1,4.656664073E-2,1.925664329E0
3.306421617E1,-1.332233707E0,5.536928768E-1,6.064732075E-1,1.565002302E0
3.307416917E1,-6.354499617E-1,8.387941951E-1,1.016433776E0,1.463048180E0
3.308412117E1,-2.078971678E-1,1.204238010E0,1.102803583E0,1.646082064E0
3.309407317E1,-3.129809886E-2,1.038609195E0,1.297310042E0,1.662137773E0
3.310402517E1,-2.241959891E-1,-7.861683771E-2,1.774382613E0,1.790217335E0
3.311397717E1,-1.031688577E0,-1.488654620E0,2.762085510E0,3.302966888E0
3.312392917E1,-1.630260734E0,-2.154838716E0,1.192037941E0,2.953309061E0
3.313388117E1,-1.842199205E0,-1.857551655E0,-7.030797350E-1,2.708969763E0
3.314383417E1,-2.018648732E0,2.727284637E-1,-1.167905313E0,2.348047345E0
3.315378617E1,-8.758623263E-1,3.745459714E0,-2.757452177E0,4.732773583E0
3.316373817E1,9.159528834E-1,6.768910502E0,-2.755683394E0,7.365521708E0
3.317369017E1,1.469886519E0,6.705111532E0,6.059469581E-3,6.864337095E0
3.318364217E1,2.590851554E-1,2.487281870E0,1.307345619E0,2.821852013E0
3.319359417E1,1.489724368E-1,-5.090928009E-1,-3.412470138E-1,6.307279852E-1
3.320354717E1,8.887291244E-1,-3.666321158E-1,-7.750303084E-1,1.234880781E0
3.321349917E1,1.246223796E0,3.749839863E-1,-3.324995792E-1,1.343221021E0
3.322345117E1,1.088353067E0,-2.132190111E-1,-7.502106321E-1,1.338951357E0
3.323340317E1,1.009672933E0,-5.816450527E-1,-4.542158049E-1,1.250624802E0
3.324335517E1,1.293832119E0,-8.038462642E-1,1.950566822E-1,1.535648878E0
3.325330717E1,1.222442001E0,-1.024354707E0,6.702207220E-1,1.729989256E0
3.326325917E1,8.172893053E-1,-9.340660957E-1,3.697703165E-1,1.295056511E0
3.327321217E1,3.201312563E-1,-8.881403098E-1,8.366079211E-2,9.477744242E-1
3.328316417E1,2.386391965E-1,-9.728588632E-1,-4.271145451E-1,1.088958157E0
3.329311617E1,5.549665466E-1,-9.133970654E-1,-9.301236105E-1,1.416831676E0
3.330306817E1,9.345379660E-1,-1.043624791E0,-1.043691741E0,1.746942004E0
3.331302017E1,1.171770322E0,-8.679431498E-1,-1.168403496E0,1.868565687E0
3.332297217E1,1.361570358E0,-5.305743018E-1,-1.126216419E0,1.844924484E0
3.333292517E1,1.504118459E0,-4.056187186E-1,-7.231871402E-1,1.717526862E0
3.334287717E1,1.583763675E0,-3.240676019E-1,-4.629111993E-1,1.681551060E0
3.335282917E1,1.398061953E0,-3.371451920E-1,-2.243091327E-1,1.455526947E0
3.336278117E1,1.004251979E0,-4.088273782E-1,-2.131017745E-2,1.084488814E0
3.337273317E1,7.148279607E-1,-4.771573555E-1,4.849019927E-1,9.868070216E-1
3.338268517E1,8.935723731E-1,-6.763088429E-1,6.109504205E-1,1.276372067E0
3.339263717E1,1.548916024E0,-8.488233393E-1,9.067616451E-1,1.985411442E0
3.340259017E1,1.893347139E0,-9.697083834E-1,5.713261789E-1,2.202614660E0
3.341254217E1,2.099248945E0,-1.104314504E0,1.038974208E-1,2.374268588E0
3.342249417E1,2.102113203E0,-9.834858853E-1,4.728935659E-1,2.368491657E0
3.343244617E1,1.729132766E0,-1.122420407E0,7.472115952E-1,2.192727265E0
3.344239817E1,1.476258815E0,-9.659752285E-1,4.968379140E-3,1.764220200E0
3.345235017E1,1.420351540E0,-3.515617946E-1,-1.440008417E0,2.052953587E0
3.346230317E1,1.110642945E0,1.429790407E-1,-9.023604459E-1,1.438132515E0
3.347225517E1,5.798391402E-1,4.299828967E-1,-3.279732496E-1,7.928840851E-1
3.348220717E1,2.776980123E-1,-2.960530069E-1,-4.075029838E-1,5.751714968E-1
3.349215917E1,1.373385242E-1,-1.715794682E0,-1.862338185E-1,1.731327900E0
3.350211117E1,3.881753048E-1,-2.395334989E0,-3.552002245E-1,2.452443062E0
3.351206317E1,8.267258343E-1,-1.357694531E0,-1.166450526E0,1.971653335E0
3.352201617E1,7.942319798E-1,-6.919445899E-1,-9.235443234E-1,1.400901806E0
3.353196817E1,4.985236663E-1,-5.600030458E-1,-5.164740336E-1,9.104255513E-1
3.354192017E1,4.277808353E-1,2.654545274E-1,-3.284638309E-1,6.011248102E-1
3.355187217E1,3.303562823E-1,7.219218028E-1,-1.170682740E-1,8.025031734E-1
3.356182417E1,3.726594257E-1,5.412276363E-1,2.609863776E-1,7.070475877E-1
3.357177617E1,4.159890479E-1,1.533619416E-1,1.329259229E-1,4.628564292E-1
3.358172817E1,4.064440531E-1,-4.954345822E-3,1.047470212E-2,4.066091898E-1
3.359168117E1,2.677586228E-1,-1.055729404E-1,-5.159700036E-1,5.908175441E-1
3.360163317E1,-6.704300523E-2,-2.844954005E-1,-7.254704779E-1,7.821379749E-1
3.361158517E1,-7.165792018E-2,-5.053380114E-1,-1.186446249E0,1.291571161E0
3.362153717E1,4.879764587E-2,-2.641450435E-1,-1.522011523E0,1.545533206E0
3.363148917E1,3.953767356E-1,6.818157506E-1,-1.382698687E0,1.591556200E0
3.364144117E1,8.360085815E-1,1.143864778E0,-1.770789499E0,2.267825485E0
3.365139417E1,9.235215193E-1,1.253258581E0,-1.736365771E0,2.332062426E0
3.366134592E1,9.016213578E-1,1.099705728E0,-2.098209602E0,2.534710496E0
3.367129792E1,5.162673345E-1,6.996099973E-1,-2.336710512E0,2.493231262E0
3.368124992E1,3.323583689E-1,2.521123508E-1,-2.146874809E0,2.187028616E0
3.369120192E1,1.754179314E-1,5.821195543E-2,-2.077882926E0,2.086086657E0
3.370115392E1,2.403296265E-1,-3.762221342E-1,-1.979724548E0,2.029436057E0
3.371110692E1,4.316423365E-1,-7.389886558E-1,-1.924107587E0,2.105851216E0
3.372105892E1,7.589580667E-1,-1.209873995E0,-1.618474209E0,2.158534502E0
3.373101092E1,1.041621535E0,-1.592702022E0,-1.243402807E0,2.273263225E0
3.374096292E1,1.608029328E0,-2.078783982E0,-1.076415684E0,2.840030262E0
3.375091492E1,1.798295386E0,-1.652198903E0,-1.346823095E0,2.788827704E0
3.376086692E1,1.581448178E0,-1.091785967E0,-1.256129857E0,2.295830385E0
3.377081892E1,1.430385069E0,-9.172196826E-1,-1.142665806E0,2.047676375E0
3.378077192E1,1.221531882E0,-7.031747523E-1,-5.212763518E-1,1.502772074E0
3.379072392E1,8.705741045E-1,-9.100240991E-1,6.002821755E-1,1.395127888E0
3.380067592E1,2.746147755E-1,-1.091641833E0,2.010673860E0,2.304323011E0
3.381062792E1,-4.519330519E-1,-8.755535933E-1,3.510846033E0,3.646488372E0
3.382057992E1,-8.884010956E-1,-4.910140872E-1,4.192967008E0,4.314084338E0
3.383053192E1,-8.876063128E-1,-2.635132518E-1,3.453805275E0,3.575759371E0
3.384048492E1,-4.176009791E-1,4.659903431E-1,2.010361034E0,2.105490220E0
3.385043692E1,-8.272323494E-1,1.070318500E0,-7.481570899E-2,1.354803469E0
3.386038892E1,-6.339505894E-1,4.724971247E-1,-5.600153250E-1,9.688983677E-1
3.387034092E1,-2.015957697E0,-4.236073852E-2,-7.747180670E-1,2.160108319E0
3.388029292E1,-2.061662604E0,-1.116773458E0,1.057884103E-1,2.347089014E0
3.389024492E1,-1.725284274E0,-1.571208972E0,6.429925776E-1,2.420484025E0
3.390019692E1,-1.455833760E0,-7.311234199E-1,1.402671021E0,2.149762635E0
3.391014992E1,-6.326506072E-1,1.303952041E0,1.835663188E0,2.338845239E0
3.392010192E1,-7.590943068E-1,1.267294676E0,1.406685719E0,2.039858985E0
